order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,freight_value,customer_zip_code_prefix,customer_state,seller_zip_code_prefix,seller_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_lat,customer_lng,seller_lat,seller_lng,delivery_delay,delay_days
2018-08-28 19:32:05,2018-08-30 18:32:36,2018-09-12 00:00:00,10.72,4107,SP,2030,SP,utilidades_domesticas,550.0,16.0,25.0,12.0,-23.579957248535976,-46.634202883993886,-23.505871338521406,-46.62468256911272,0,-13.0
2017-09-21 23:32:26,2017-09-25 17:55:38,2017-10-06 00:00:00,8.94,5590,SP,12913,SP,pet_shop,200.0,20.0,7.0,14.0,-23.575636933705557,-46.7327365312949,-22.96169371848571,-46.523854165256665,0,-11.0
2018-07-13 00:03:22,2018-07-20 21:26:32,2018-08-03 00:00:00,19.44,6253,SP,89031,SC,artigos_de_festas,1350.0,30.0,4.0,36.0,-23.49706387038927,-46.797449279127356,-26.888954863561978,-49.10210453576229,0,-14.0
2017-10-16 10:52:13,2017-11-22 12:18:33,2017-11-09 00:00:00,15.31,83880,PR,14940,SP,moveis_decoracao,300.0,24.0,4.0,12.0,-26.095452253608567,-49.788178088876286,-21.75732063771276,-48.82974353343716,1,13.0
2018-06-06 19:08:58,2018-06-12 21:34:26,2018-07-03 00:00:00,7.87,12941,SP,11701,SP,beleza_saude,125.0,25.0,14.0,18.0,-23.123122478910513,-46.54158063237093,-24.00892314920889,-46.41912533835565,0,-21.0
2017-11-26 21:02:09,2017-12-01 18:38:50,2017-12-15 00:00:00,11.97,3113,SP,14940,SP,cama_mesa_banho,600.0,16.0,10.0,16.0,-23.561457389840736,-46.60235392964307,-21.75732063771276,-48.82974353343716,0,-14.0
2017-05-07 13:59:55,2017-05-16 13:58:56,2017-05-31 00:00:00,15.1,1536,SP,89041,SC,relogios_presentes,567.0,26.0,12.0,26.0,-23.56903213145491,-46.623436273556386,-26.914469334728025,-49.11226323442036,0,-15.0
2017-10-17 14:09:47,2017-11-11 00:04:07,2017-11-22 00:00:00,72.18,67133,PA,37175,MG,informatica_acessorios,6550.0,20.0,20.0,20.0,-1.3591901571287894,-48.402328278264214,-20.940577532886604,-45.82723735222764,0,-11.0
2017-07-25 16:31:36,2017-08-05 14:57:48,2017-08-24 00:00:00,22.15,89203,SC,15041,SP,brinquedos,6250.0,60.0,20.0,40.0,-26.312712610848944,-48.857218790163536,-20.790373567376047,-49.41826248454062,0,-19.0
2017-03-28 17:00:27,2017-04-13 16:05:17,2017-05-08 00:00:00,24.84,58970,PB,3937,SP,eletronicos,200.0,20.0,20.0,20.0,-7.557047449051584,-38.50657896460069,-23.586002562149023,-46.499637628336096,0,-25.0
2018-02-01 21:45:16,2018-02-21 19:32:58,2018-03-02 00:00:00,151.2,29167,ES,13154,SP,pet_shop,25000.0,70.0,69.0,56.0,-20.17952411178505,-40.25832209201949,-22.633474164982115,-47.177514945107625,0,-9.0
2017-05-28 11:16:32,2017-06-02 13:52:10,2017-06-21 00:00:00,15.1,90660,RS,89023,SC,informatica_acessorios,200.0,35.0,2.0,25.0,-30.065165420626524,-51.19984085059113,-26.949942687634756,-49.07692500050797,0,-19.0
2018-08-04 21:04:17,2018-08-13 21:06:26,2018-08-14 00:00:00,13.94,12970,SP,3001,SP,cama_mesa_banho,1625.0,34.0,24.0,24.0,-23.0558608520058,-46.359235959126025,-23.541734532716237,-46.614660294316934,0,-1.0
2018-02-07 08:38:21,2018-03-02 19:05:55,2018-03-06 00:00:00,17.6,23057,RJ,15025,SP,ferramentas_jardim,1750.0,37.0,22.0,40.0,-22.917530927852997,-43.528324896794466,-20.80670693101839,-49.389164535249215,0,-4.0
2017-12-06 13:39:32,2017-12-13 21:09:49,2018-01-02 00:00:00,14.65,71928,DF,5849,SP,relogios_presentes,200.0,16.0,2.0,20.0,-15.845346178629194,-48.031423828294784,-23.652366177840175,-46.75575337195746,0,-20.0
2017-04-23 18:21:44,2017-05-16 06:32:46,2017-05-25 00:00:00,28.39,65800,MA,14085,SP,perfumaria,400.0,22.0,16.0,16.0,-7.5314749353251536,-46.04310515312331,-21.165898166464302,-47.797969175658075,0,-9.0
2017-09-18 22:48:56,2017-09-28 19:16:55,2017-10-04 00:00:00,15.11,22620,RJ,3006,SP,beleza_saude,800.0,34.0,15.0,38.0,-23.00947497991475,-43.334530048914964,-23.5418122436329,-46.624550259441925,0,-6.0
2018-01-05 11:18:10,2018-01-12 21:09:45,2018-01-23 00:00:00,9.44,30170,MG,30180,MG,bebes,375.0,29.0,14.0,20.0,-19.927104133305765,-43.94496355953479,-19.92641009985338,-43.94586443137012,0,-11.0
2018-08-23 12:30:52,2018-08-27 15:22:10,2018-08-28 00:00:00,14.64,1454,SP,5849,SP,relogios_presentes,250.0,16.0,2.0,11.0,-23.582376976278088,-46.68670275509791,-23.652366177840175,-46.75575337195746,0,-1.0
2017-07-24 11:03:13,2017-08-01 22:13:49,2017-08-15 00:00:00,15.13,30855,MG,14940,SP,cama_mesa_banho,900.0,16.0,10.0,16.0,-19.9221153619925,-44.01358155581232,-21.75732063771276,-48.82974353343716,0,-14.0
2017-10-06 16:57:08,2017-10-18 18:04:15,2017-10-31 00:00:00,16.11,20530,RJ,14940,SP,cama_mesa_banho,650.0,20.0,16.0,20.0,-22.93768625306417,-43.24886943417944,-21.75732063771276,-48.82974353343716,0,-13.0
2017-04-01 10:44:29,2017-04-17 07:08:57,2017-04-26 00:00:00,14.52,88475,SC,3569,SP,telefonia,117.0,18.0,6.0,12.0,-27.904106011201225,-49.12855017806725,-23.543150156894836,-46.490101309522785,0,-9.0
2017-11-10 14:19:52,2017-11-20 17:58:49,2017-11-27 00:00:00,13.08,4363,SP,4782,SP,moveis_decoracao,2600.0,50.0,10.0,30.0,-23.646504679681733,-46.66622567766505,-23.691013046281814,-46.70381010620763,0,-7.0
2017-12-14 16:08:51,2017-12-27 19:32:28,2018-01-12 00:00:00,19.19,18730,SP,35680,MG,informatica_acessorios,800.0,28.0,20.0,42.0,-23.418046558743534,-49.09104467317485,-20.077863070164632,-44.576133772160524,0,-16.0
2018-08-14 09:08:46,2018-08-22 23:55:27,2018-08-30 00:00:00,13.64,96400,RS,95800,RS,beleza_saude,150.0,16.0,10.0,16.0,-31.32726762241418,-54.106450230952454,-29.61111067145766,-52.193313555031075,0,-8.0
2017-09-21 15:50:40,2017-10-05 21:38:24,2017-10-13 00:00:00,13.5,81200,PR,89217,SC,cool_stuff,450.0,35.0,5.0,25.0,-25.43719609261135,-49.332558792175945,-26.287074320291687,-48.873739813753716,0,-8.0
2017-07-19 21:54:58,2017-07-28 18:55:47,2017-08-17 00:00:00,17.67,26210,RJ,15025,SP,ferramentas_jardim,1750.0,37.0,22.0,40.0,-22.75587652233678,-43.45011309119682,-20.80670693101839,-49.389164535249215,0,-20.0
2018-01-17 08:48:37,2018-01-23 18:43:39,2018-02-07 00:00:00,13.99,14730,SP,3333,SP,cama_mesa_banho,4867.0,70.0,16.0,50.0,-20.90649544090401,-48.64248793800183,-23.556190575040848,-46.56912835039078,0,-15.0
2018-07-23 09:29:05,2018-07-27 20:51:37,2018-08-06 00:00:00,15.41,4618,SP,32110,MG,papelaria,300.0,20.0,25.0,11.0,-23.62087560710147,-46.6759069923895,-19.88406937050345,-44.02242139461153,0,-10.0
2018-07-18 16:47:00,2018-07-23 21:08:34,2018-08-06 00:00:00,18.29,13478,SP,20520,RJ,moveis_sala,1100.0,31.0,5.0,31.0,-22.7436469198625,-47.31203571315088,-22.926258825257275,-43.231846424609145,0,-14.0
2018-01-27 10:40:48,2018-02-05 20:52:09,2018-02-20 00:00:00,12.89,5612,SP,14840,SP,beleza_saude,4050.0,17.0,11.0,13.0,-23.59152003183955,-46.70897102584593,-21.36350170979939,-48.22960077888057,0,-15.0
2017-03-07 21:16:46,2017-03-18 09:13:46,2017-03-30 00:00:00,16.74,92030,RS,5729,SP,papelaria,200.0,24.0,7.0,14.0,-29.919402974839496,-51.14505892899358,-23.634607026145623,-46.735881844474896,0,-12.0
2018-07-16 00:05:26,2018-07-25 12:26:56,2018-07-30 00:00:00,14.65,4251,SP,14940,SP,cama_mesa_banho,1150.0,37.0,9.0,30.0,-23.625770009445606,-46.59703636643912,-21.75732063771276,-48.82974353343716,0,-5.0
2017-12-03 11:13:17,2017-12-13 21:07:40,2018-01-09 00:00:00,10.0,95700,RS,13232,SP,papelaria,7050.0,30.0,20.0,17.0,-29.17034521546987,-51.51583265028797,-23.211746332732215,-46.762875138051314,0,-27.0
2017-06-06 23:25:38,2017-06-12 11:37:44,2017-06-27 00:00:00,12.3,17501,SP,17209,SP,esporte_lazer,800.0,20.0,20.0,20.0,-22.222454492299004,-49.94698229538768,-22.27524896702239,-48.54358425082655,0,-15.0
2017-04-04 23:09:02,2017-04-12 18:50:13,2017-04-26 00:00:00,16.78,13301,SP,3477,SP,,2100.0,50.0,30.0,30.0,-23.255214180621863,-47.29782024690446,-23.568499943154574,-46.5118095802899,0,-14.0
2018-03-23 13:31:25,2018-03-29 16:52:00,2018-04-05 00:00:00,11.39,5009,SP,2066,SP,cama_mesa_banho,3305.0,65.0,12.0,45.0,-23.534131171711177,-46.67859103997379,-23.508643305017994,-46.605295668815735,0,-7.0
2018-07-04 16:44:56,2018-07-11 17:51:40,2018-08-01 00:00:00,19.47,28943,RJ,14940,SP,cama_mesa_banho,750.0,40.0,4.0,30.0,-22.853851444000973,-42.06053768420368,-21.75732063771276,-48.82974353343716,0,-21.0
2017-12-16 21:03:22,2017-12-22 23:23:30,2018-01-05 00:00:00,1.94,3732,SP,5849,SP,relogios_presentes,200.0,16.0,2.0,11.0,-23.511164120976012,-46.53330351309235,-23.652366177840175,-46.75575337195746,0,-14.0
2017-11-09 11:52:53,2017-11-23 18:02:22,2017-12-07 00:00:00,5.4,89900,SC,80610,PR,esporte_lazer,217.0,20.0,20.0,20.0,-26.73341376125163,-53.517529914408506,-25.469955086957718,-49.289821060375864,0,-14.0
2018-01-04 19:22:12,2018-01-28 17:43:51,2018-02-06 00:00:00,21.4,27281,RJ,13322,SP,artes,1700.0,65.0,6.0,50.0,-22.49880222714304,-44.10490736469649,-23.192903749104516,-47.27530969607761,0,-9.0
2017-06-07 09:13:50,2017-06-09 09:42:00,2017-06-21 00:00:00,7.78,3440,SP,9541,SP,beleza_saude,150.0,19.0,14.0,16.0,-23.54454290742379,-46.54361934464544,-23.620205690144598,-46.56414467348052,0,-12.0
2018-01-29 12:52:36,2018-02-28 00:15:21,2018-02-22 00:00:00,16.19,4865,SP,85853,PR,beleza_saude,700.0,16.0,40.0,11.0,-23.783248589161186,-46.70641046985807,-25.55569307488648,-54.563631110157715,1,6.0
2018-06-20 15:56:12,2018-06-28 21:12:02,2018-07-20 00:00:00,19.58,29306,ES,14940,SP,cama_mesa_banho,950.0,35.0,6.0,45.0,-20.850773092296375,-41.105805462083765,-21.75732063771276,-48.82974353343716,0,-22.0
2017-11-30 11:38:17,2017-12-15 22:36:39,2017-12-22 00:00:00,14.1,5797,SP,29480,ES,ferramentas_jardim,300.0,16.0,20.0,16.0,-23.654779221446987,-46.77239155052198,-20.95206473566138,-41.342187048258076,0,-7.0
2018-02-14 21:16:40,2018-02-26 21:19:16,2018-03-12 00:00:00,31.8,5641,SP,35500,MG,moveis_decoracao,5200.0,45.0,13.0,28.0,-23.61808877778015,-46.73688048339371,-20.140359687801332,-44.884079632219006,0,-14.0
2018-01-19 01:35:12,2018-01-27 01:08:52,2018-02-22 00:00:00,15.79,26051,RJ,83707,PR,,200.0,28.0,9.0,18.0,-22.693709309049854,-43.45569367309577,-25.544521880722883,-49.36104447895513,0,-26.0
2017-12-05 06:32:23,2017-12-08 02:04:15,2017-12-21 00:00:00,9.09,9750,SP,4870,SP,beleza_saude,500.0,31.0,11.0,23.0,-23.688118958076767,-46.55322175065388,-23.75763122502084,-46.756091869243136,0,-13.0
2018-04-26 00:40:25,2018-06-28 16:03:56,2018-05-21 00:00:00,14.59,4269,SP,86010,PR,esporte_lazer,850.0,40.0,28.0,25.0,-23.59835055769763,-46.61245522550356,-23.31812709264708,-51.15713642282817,1,38.0
2017-04-26 22:11:08,2017-05-10 13:28:03,2017-06-08 00:00:00,19.05,74367,GO,13920,SP,utilidades_domesticas,1050.0,30.0,30.0,30.0,-16.70863490451952,-49.328703508048655,-22.74032548616481,-46.896753691339335,0,-29.0
2017-05-23 12:55:16,,2017-06-14 00:00:00,14.1,5443,SP,83507,PR,esporte_lazer,500.0,20.0,7.0,20.0,-23.553081763436257,-46.695748959185224,-25.3418094415625,-49.29556761319491,0,
2017-04-29 20:57:27,2017-05-11 11:27:39,2017-05-29 00:00:00,22.35,1303,SP,95913,RS,market_place,1725.0,31.0,8.0,33.0,-23.54950569815466,-46.64843251428849,-29.44657988996659,-51.961201913641,0,-18.0
2017-05-31 15:14:10,2017-06-06 14:38:18,2017-06-14 00:00:00,8.72,9250,SP,9015,SP,perfumaria,400.0,18.0,11.0,11.0,-23.624085747491286,-46.514905846038296,-23.659363636440848,-46.523183340521754,0,-8.0
2017-07-31 23:06:47,2017-08-07 22:17:26,2017-08-18 00:00:00,15.88,19360,SP,14940,SP,moveis_decoracao,2400.0,40.0,9.0,35.0,-21.97692007478666,-51.65254186168632,-21.75732063771276,-48.82974353343716,0,-11.0
2018-03-25 23:55:06,2018-03-29 14:32:30,2018-04-06 00:00:00,7.84,2726,SP,2310,SP,brinquedos,150.0,16.0,7.0,11.0,-23.50034763516487,-46.68713207170426,-23.472814658449074,-46.600729145013894,0,-8.0
2018-05-02 14:32:24,2018-05-22 19:18:37,2018-06-06 00:00:00,23.35,22790,RJ,95560,RS,brinquedos,550.0,25.0,16.0,16.0,-23.01298650422646,-43.46551954103294,-29.34114246818455,-49.74491959115231,0,-15.0
2017-06-13 14:13:31,2017-06-26 14:42:41,2017-07-06 00:00:00,16.11,18132,SP,89460,SC,esporte_lazer,350.0,67.0,15.0,15.0,-23.51785667889076,-47.140000622420544,-26.17842967715644,-50.39172922868355,0,-10.0
2017-05-30 19:42:05,2017-06-19 16:22:31,2017-06-22 00:00:00,15.15,26040,RJ,13170,SP,relogios_presentes,250.0,105.0,13.0,13.0,-22.715476981048564,-43.45497446506072,-22.822136510808804,-47.27033542521255,0,-3.0
2017-02-11 15:12:14,2017-02-17 10:35:48,2017-03-15 00:00:00,8.72,5025,SP,3028,SP,esporte_lazer,200.0,16.0,15.0,15.0,-23.53384157170314,-46.688212912351474,-23.527259032999194,-46.61149456906236,0,-26.0
2018-02-22 11:40:05,2018-03-06 00:47:27,2018-03-26 00:00:00,26.96,95755,RS,32604,MG,beleza_saude,250.0,19.0,7.0,12.0,-29.540671670992346,-51.25326614022426,-19.951799038267154,-44.196037480396,0,-20.0
2018-04-19 10:35:15,2018-05-04 18:55:10,2018-05-17 00:00:00,18.56,75240,GO,78095,MT,bebes,350.0,30.0,20.0,30.0,-16.97074863211508,-48.95099744570015,-15.66015569626835,-56.051496811618414,0,-13.0
2018-08-26 19:04:05,2018-08-28 19:52:42,2018-08-30 00:00:00,18.76,13506,SP,13568,SP,pet_shop,8450.0,53.0,20.0,33.0,-22.391765540585514,-47.548511125728616,-22.005220870242518,-47.85621631942498,0,-2.0
2018-03-20 07:41:45,2018-04-05 17:32:21,2018-04-10 00:00:00,13.47,85501,PR,87050,PR,eletronicos,125.0,20.0,13.0,18.0,-26.226411667052986,-52.67454717796045,-23.431130605372818,-51.918235319335594,0,-5.0
2017-09-27 12:34:35,2017-10-05 15:13:29,2017-10-26 00:00:00,30.75,24360,RJ,8577,SP,moveis_escritorio,8300.0,53.0,51.0,18.0,-22.830988719475524,-43.03086077591251,-23.48611145466222,-46.36672076531711,0,-21.0
2018-04-12 09:08:01,2018-04-23 16:38:42,2018-05-14 00:00:00,19.27,87140,PR,13480,SP,automotivo,400.0,16.0,5.0,11.0,-23.45682094005969,-52.03990549710547,-22.570721481502535,-47.40309520372462,0,-21.0
2017-07-19 16:59:55,2017-07-27 22:17:58,2017-08-17 00:00:00,14.1,24220,RJ,3126,SP,telefonia,325.0,40.0,10.0,11.0,-22.90324481661885,-43.107023598220486,-23.580395310431413,-46.59132639890193,0,-21.0
2017-09-22 18:11:44,2017-09-29 22:56:34,2017-10-17 00:00:00,16.84,36062,MG,4438,SP,beleza_saude,215.0,22.0,6.0,15.0,-21.756409690705954,-43.33838647205327,-23.676569848880813,-46.669896904323316,0,-18.0
2017-12-03 19:27:47,2017-12-12 00:18:53,2017-12-20 00:00:00,12.61,84033,PR,81770,PR,bebes,1250.0,60.0,20.0,50.0,-25.116586107270994,-50.11740021748187,-25.527873946750756,-49.24112497530738,0,-8.0
2018-06-28 00:18:45,2018-07-04 23:38:44,2018-08-01 00:00:00,18.69,98895,RS,2475,SP,beleza_saude,150.0,16.0,16.0,11.0,-28.0257982976049,-54.54445219094282,-23.479988957379497,-46.64486948882979,0,-28.0
2017-05-02 16:29:13,2017-05-15 15:48:15,2017-06-05 00:00:00,24.89,36580,MG,90230,RS,informatica_acessorios,1600.0,20.0,15.0,20.0,-20.653805126045775,-42.85515453493235,-30.008181567706295,-51.20130443913637,0,-21.0
2017-11-24 17:19:21,2017-11-30 13:58:50,2017-12-08 00:00:00,7.78,4676,SP,8215,SP,esporte_lazer,200.0,20.0,17.0,22.0,-23.66195544386419,-46.67883554435079,-23.53983233291428,-46.44479870320025,0,-8.0
2017-11-10 10:10:34,2017-11-13 21:12:25,2017-11-24 00:00:00,7.78,13083,SP,4160,SP,telefonia,200.0,18.0,5.0,12.0,-22.816656860200855,-47.071274052071395,-23.625475455621878,-46.61200044104113,0,-11.0
2017-06-11 19:53:34,2017-06-19 19:22:41,2017-07-21 00:00:00,41.01,71020,DF,89120,SC,fashion_bolsas_e_acessorios,200.0,16.0,3.0,15.0,-15.817341154889995,-47.97384491307564,-26.827603296905576,-49.27037623408747,0,-32.0
2018-08-10 17:44:56,2018-08-18 10:21:42,2018-08-31 00:00:00,88.69,35930,MG,8270,SP,informatica_acessorios,8900.0,105.0,12.0,52.0,-19.81470370525168,-43.170408968379526,-23.56118590462289,-46.461300810486975,0,-13.0
2017-12-12 07:51:32,2017-12-27 13:13:10,2018-01-09 00:00:00,15.1,2732,SP,85802,PR,moveis_decoracao,200.0,35.0,2.0,25.0,-23.500028266938585,-46.69545476190221,-24.96646635994288,-53.46672976531582,0,-13.0
2018-01-12 14:28:29,2018-01-19 20:53:02,2018-01-31 00:00:00,8.72,9811,SP,3194,SP,pet_shop,450.0,16.0,16.0,16.0,-23.727016656204928,-46.56057269276538,-23.56788988703906,-46.57394821510183,0,-12.0
2017-03-29 10:21:02,2017-04-12 16:18:03,2017-05-09 00:00:00,22.28,23094,RJ,8550,SP,cama_mesa_banho,1050.0,40.0,10.0,30.0,-22.876209770242788,-43.51981673638026,-23.52194421054593,-46.34087492614052,0,-27.0
2018-08-05 21:12:12,2018-08-09 17:58:47,2018-08-28 00:00:00,19.12,36072,MG,14050,SP,relogios_presentes,4338.0,17.0,12.0,14.0,-21.769290961954635,-43.29503274954949,-21.1728614527507,-47.82369973956137,0,-19.0
2018-06-05 15:56:49,2018-06-11 21:14:57,2018-07-19 00:00:00,34.24,98600,RS,80330,PR,moveis_decoracao,2500.0,40.0,10.0,30.0,-27.45450086247899,-53.933746248058455,-25.469973555313803,-49.30737230197126,0,-38.0
2018-01-25 11:55:00,2018-02-16 23:38:43,2018-02-23 00:00:00,17.76,30170,MG,88330,SC,telefonia,350.0,16.0,2.0,11.0,-19.927104133305765,-43.94496355953479,-26.992704286772554,-48.63215150489717,0,-7.0
2017-07-17 16:21:05,2017-07-26 11:05:00,2017-08-16 00:00:00,15.79,74825,GO,20270,RJ,moveis_decoracao,100.0,16.0,3.0,23.0,-16.717011105572144,-49.25366157866026,-22.916244564738715,-43.21795033526529,0,-21.0
2018-01-19 14:24:31,,2018-02-09 00:00:00,41.94,6465,SP,23095,RJ,eletroportateis,8050.0,35.0,46.0,35.0,-23.498520694082107,-46.85053707630061,-22.86940966621501,-43.55658717782943,0,
2017-02-20 12:55:35,2017-03-01 14:03:27,2017-03-17 00:00:00,11.87,5850,SP,18683,SP,beleza_saude,1000.0,30.0,30.0,16.0,-23.65838321878009,-46.75380386791607,-22.60144304535506,-48.807104104547435,0,-16.0
2018-03-06 16:15:28,2018-03-20 15:58:38,2018-04-02 00:00:00,22.06,45928,BA,14940,SP,cama_mesa_banho,600.0,22.0,4.0,28.0,-17.88644999936857,-39.86169810856465,-21.75732063771276,-48.82974353343716,0,-13.0
2018-04-08 13:00:48,2018-04-14 17:03:15,2018-05-04 00:00:00,19.38,5819,SP,96203,RS,ferramentas_jardim,650.0,20.0,10.0,15.0,-23.665842154253788,-46.73656569305856,-32.079231334862214,-52.156032771961506,0,-20.0
2017-09-08 10:57:39,2017-09-18 19:47:50,2017-10-04 00:00:00,16.79,73801,GO,20270,RJ,cool_stuff,100.0,16.0,3.0,23.0,-15.54095046484551,-47.33733368967047,-22.916244564738715,-43.21795033526529,0,-16.0
2017-12-13 15:35:25,2017-12-26 19:52:08,2018-01-15 00:00:00,16.11,4551,SP,89460,SC,esporte_lazer,350.0,67.0,15.0,15.0,-23.594701546336665,-46.68729881009804,-26.17842967715644,-50.39172922868355,0,-20.0
2017-12-06 07:35:30,2018-01-10 20:46:47,2018-01-05 00:00:00,33.34,72900,GO,13328,SP,beleza_saude,5700.0,34.0,29.0,34.0,-15.995048231592037,-48.26919745886792,-23.175066042459644,-47.33865064197116,1,5.0
2017-03-07 23:59:51,2017-09-19 15:12:50,2017-04-07 00:00:00,25.12,66813,PA,30494,MG,consoles_games,400.0,16.0,2.0,11.0,-1.321536304768198,-48.47228603185361,-19.960059611364837,-43.96164848633418,1,165.0
2017-10-19 11:58:49,2017-10-30 15:09:35,2017-11-10 00:00:00,17.88,35400,MG,14940,SP,casa_conforto,1825.0,53.0,10.0,40.0,-20.391011466737957,-43.507047162023525,-21.75732063771276,-48.82974353343716,0,-11.0
2018-07-01 21:33:29,2018-07-05 14:52:44,2018-07-26 00:00:00,20.03,13212,SP,81350,PR,pet_shop,1750.0,41.0,26.0,22.0,-23.176397106134754,-46.97415662176983,-25.501030850103422,-49.33313993830728,0,-21.0
2018-04-15 13:53:12,2018-04-17 18:32:01,2018-04-30 00:00:00,8.29,1431,SP,9416,SP,beleza_saude,525.0,17.0,17.0,17.0,-23.620388779836066,-46.66476818452366,-23.73885547032336,-46.447140971353605,0,-13.0
2018-04-08 13:07:27,2018-04-18 23:36:56,2018-04-25 00:00:00,14.03,81280,PR,87030,PR,informatica_acessorios,233.0,16.0,14.0,15.0,-25.439849104802004,-49.352662543830256,-23.413770021773328,-51.92706989550015,0,-7.0
2018-01-30 14:18:23,2018-02-17 12:16:57,2018-03-02 00:00:00,16.01,88370,SC,13170,SP,relogios_presentes,233.0,17.0,11.0,15.0,-26.890665854149656,-48.65532838709395,-22.822136510808804,-47.27033542521255,0,-13.0
2018-02-03 02:53:02,2018-02-16 19:58:44,2018-03-05 00:00:00,17.73,28080,RJ,14940,SP,cama_mesa_banho,900.0,42.0,8.0,37.0,-21.742667868834737,-41.31314052741214,-21.75732063771276,-48.82974353343716,0,-17.0
2017-11-02 15:09:50,2017-11-07 15:48:26,2017-11-23 00:00:00,17.83,6753,SP,14070,SP,esporte_lazer,4600.0,26.0,22.0,22.0,-23.602304204155438,-46.75599818781657,-21.112713275054016,-47.79081007447943,0,-16.0
2017-11-15 15:32:12,2017-11-28 19:02:27,2017-12-08 00:00:00,5.37,22410,RJ,14070,SP,esporte_lazer,500.0,24.0,20.0,20.0,-22.98392343049867,-43.207101465917965,-21.112713275054016,-47.79081007447943,0,-10.0
2018-05-08 22:41:09,2018-05-16 20:18:58,2018-06-06 00:00:00,19.83,99010,RS,14050,SP,relogios_presentes,363.0,18.0,13.0,13.0,-28.27075286645487,-52.54089769848736,-21.1728614527507,-47.82369973956137,0,-21.0
2018-08-26 22:41:03,2018-08-28 19:11:57,2018-08-31 00:00:00,7.39,6230,SP,9070,SP,automotivo,250.0,26.0,10.0,35.0,-23.5164047227284,-46.7998399571437,-23.64365536920469,-46.546368391966425,0,-3.0
2018-07-26 20:09:56,2018-08-08 15:03:39,2018-08-22 00:00:00,22.39,38810,MG,88085,SC,bebes,400.0,30.0,11.0,23.0,-19.199423707009597,-46.2432189718757,-27.606573045395983,-48.592712089751465,0,-14.0
2018-07-18 22:20:06,2018-07-26 20:18:39,2018-08-13 00:00:00,23.89,50830,PE,9920,SP,relogios_presentes,500.0,20.0,19.0,17.0,-8.06960536907466,-34.91104436610982,-23.681661597834157,-46.62333330778583,0,-18.0
2018-01-30 09:51:29,2018-02-20 15:25:00,2018-03-07 00:00:00,19.25,73770,GO,25803,RJ,cama_mesa_banho,450.0,29.0,9.0,21.0,-14.139317335379074,-47.51689810696474,-22.117081691207215,-43.211924511561755,0,-15.0
2018-07-30 23:51:39,2018-08-03 18:13:33,2018-08-14 00:00:00,18.37,89160,SC,13454,SP,beleza_saude,263.0,18.0,14.0,16.0,-27.214586575753973,-49.637725417940445,-22.74060229553914,-47.37582085471676,0,-11.0
2018-05-11 21:01:04,2018-05-18 23:28:52,2018-05-30 00:00:00,42.81,18200,SP,3204,SP,moveis_decoracao,11400.0,45.0,45.0,45.0,-23.587565723331036,-48.04486901382985,-23.59549859480055,-46.55972696351707,0,-12.0
2018-01-22 01:28:27,2018-02-01 00:28:42,2018-02-19 00:00:00,15.1,39100,MG,3933,SP,esporte_lazer,150.0,16.0,16.0,11.0,-18.240347942725787,-43.6005078626568,-23.58493741850381,-46.498673241857716,0,-18.0
2018-07-27 08:17:56,2018-08-22 23:14:47,2018-08-31 00:00:00,21.95,12020,SP,88215,SC,beleza_saude,543.0,30.0,12.0,16.0,-23.024280905181556,-45.55908211584209,-27.15657253033492,-48.50320378589786,0,-9.0
2018-05-16 20:42:25,2018-05-25 21:36:48,2018-06-05 00:00:00,15.25,13470,SP,37564,MG,papelaria,550.0,46.0,10.0,32.0,-22.71737712510739,-47.3546265821342,-22.26258413023529,-46.1711239405763,0,-11.0
2017-11-24 00:35:38,2017-12-14 22:22:48,2017-12-08 00:00:00,8.72,5798,SP,4782,SP,esporte_lazer,500.0,16.0,15.0,20.0,-23.65740146221045,-46.76806591526189,-23.691013046281814,-46.70381010620763,1,6.0
2018-04-24 17:13:55,2018-05-01 15:12:42,2018-05-08 00:00:00,7.39,13087,SP,3504,SP,telefonia,263.0,19.0,10.0,15.0,-22.85798998347003,-47.05305088047734,-23.53755537000389,-46.53822847017661,0,-7.0
2017-06-03 14:21:12,2017-06-14 16:42:36,2017-07-10 00:00:00,36.87,76824,RO,13232,SP,relogios_presentes,250.0,40.0,10.0,25.0,-8.747843794092704,-63.8567148301315,-23.211746332732215,-46.762875138051314,0,-26.0
2018-08-25 19:15:56,2018-08-30 15:22:53,2018-09-12 00:00:00,15.36,5758,SP,81530,PR,automotivo,100.0,19.0,7.0,16.0,-23.628898865777746,-46.76379490478539,-25.461016473603145,-49.23106387131832,0,-13.0
2017-03-08 01:59:31,2017-03-14 10:34:44,2017-03-29 00:00:00,17.43,95200,RS,80610,PR,esporte_lazer,967.0,21.0,24.0,19.0,-28.505974693406692,-50.93824129882797,-25.469955086957718,-49.289821060375864,0,-15.0
2017-12-05 12:58:41,2017-12-14 19:57:51,2017-12-29 00:00:00,20.02,30516,MG,4782,SP,moveis_decoracao,2600.0,50.0,10.0,30.0,-19.951640378337576,-43.99014732257203,-23.691013046281814,-46.70381010620763,0,-15.0
